fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/TDL_GP5_NOAH_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP5_NOAH_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	341	1397	5;03.17	5.25	4	8	0	8	11	74	5	0	4	0	7	2	5	0	33	1	0	74	x
./ttg_perceo_clan/TDL_GP5_VICTOR_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP5_VICTOR_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	325	961	5;02.12	5.16667	4	1	0	0	0	45	1	0	5	2	6	3	0	0	13	0	0	16	x
./ttg_perceo_clan/TDL_GP6_ADAM_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP6_ADAM_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	238	467	5;09.17	5.75	1	2	0	0	1	18	1	0	0	0	13	0	1	0	5	0	0	6	x
./ttg_perceo_clan/TDL_GP6_CEDRIC_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP6_CEDRIC_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	330	1068	5;10.23	5.83333	1	9	0	2	6	60	11	0	5	0	2	4	8	0	9	0	0	37	x
./ttg_perceo_clan/TDL_GP6_DAVID_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP6_DAVID_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	314	950	5;07.05	5.58333	4	8	0	5	0	31	1	0	3	2	14	3	1	0	14	2	0	10	x
./ttg_perceo_clan/TDL_GP8_ANTOINE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP8_ANTOINE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	348	1340	8;02.11	8.16667	4	11	3	7	11	63	6	0	4	0	8	3	8	0	25	1	0	43	x
./ttg_perceo_clan/TDL_GP8_EMMA_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP8_EMMA_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	316	1262	7;08.11	7.66667	2	4	2	3	15	46	2	0	7	0	7	6	6	0	24	0	0	55	x
./ttg_perceo_clan/TDL_GP8_MANON_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TDL_GP8_MANON_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	387	1915	8;04.24	8.33333	9	10	3	5	9	129	5	0	5	0	16	11	8	0	38	2	1	88	x
./ttg_perceo_clan/TV_GP5_ALBAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_ALBAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	136	644	5;01.05	5.08333	1	4	0	5	10	30	0	0	7	0	3	1	7	0	9	0	0	34	x
./ttg_perceo_clan/TV_GP5_FRANCOIS_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_FRANCOIS_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	225	1424	40;	40	2	8	1	5	11	65	9	0	7	0	2	7	8	0	20	2	0	68	x
./ttg_perceo_clan/TV_GP5_GAELLE_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_GAELLE_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	351	1637	5;	5	10	5	2	16	23	102	8	0	8	8	4	16	7	0	43	4	0	69	x
./ttg_perceo_clan/TV_GP5_HUBERT_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_HUBERT_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	199	588	5;04.24	5.33333	0	6	0	1	10	19	1	0	4	0	2	2	2	0	4	0	0	14	x
./ttg_perceo_clan/TV_GP5_JEREMY_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_JEREMY_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	247	1164	4;08.11	4.66667	2	4	0	10	10	48	6	0	4	2	7	5	7	0	19	0	0	75	x
./ttg_perceo_clan/TV_GP5_JULIEN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_JULIEN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	211	760	4;05.30	4.41667	2	16	1	3	5	36	3	0	5	0	2	6	4	0	16	1	0	25	x
./ttg_perceo_clan/TV_GP5_LUCAS_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_LUCAS_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	340	1589	40;	40	2	4	5	4	16	81	4	0	2	1	0	8	2	0	36	0	0	79	x
./ttg_perceo_clan/TV_GP5_MATTHIS_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_MATTHIS_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	264	1123	4;05.30	4.41667	0	7	1	19	5	85	5	0	4	1	5	7	3	0	17	0	0	51	x
./ttg_perceo_clan/TV_GP5_THIBAUT_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_THIBAUT_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	245	861	40;	40	2	8	0	9	4	47	5	0	0	0	0	1	3	0	17	3	0	30	x
./ttg_perceo_clan/TV_GP5_TRISTAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP5_TRISTAN_JS_nonrevu.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	341	1845	5;01.05	5.08333	6	9	1	13	22	85	7	0	4	1	9	7	8	0	37	4	0	88	x
./ttg_perceo_clan/TV_GP6_ANAELLE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_ANAELLE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	372	1755	5;08.11	5.66667	18	17	2	44	16	94	11	0	11	0	2	29	12	0	24	1	1	96	x
./ttg_perceo_clan/TV_GP6_CORENTIN_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_CORENTIN_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	210	825	6;03.17	6.25	5	3	0	6	6	45	0	0	9	0	2	6	3	0	20	0	0	46	x
./ttg_perceo_clan/TV_GP6_ELODIE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_ELODIE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	233	1206	5;08.11	5.66667	0	8	0	1	7	53	3	0	5	0	1	11	5	0	23	1	0	58	x
./ttg_perceo_clan/TV_GP6_MATHILDE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_MATHILDE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	255	1089	40;	40	1	3	2	4	4	53	1	0	9	0	4	10	5	0	22	0	0	56	x
./ttg_perceo_clan/TV_GP6_PAUL1_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_PAUL1_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	151	856	5;08.11	5.66667	3	8	1	0	9	38	3	0	1	0	1	3	2	0	13	0	0	29	x
./ttg_perceo_clan/TV_GP6_PAUL2_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_PAUL2_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	203	999	6;01.05	6.08333	1	3	0	20	9	66	2	0	1	2	2	7	1	0	24	11	1	53	x
./ttg_perceo_clan/TV_GP6_SARAH_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP6_SARAH_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	276	1384	5;10.23	5.83333	2	17	2	8	36	79	5	0	10	0	4	7	44	0	16	3	3	69	x
./ttg_perceo_clan/TV_GP7_ARTHUR_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_ARTHUR_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	92	457	6;05.30	6.41667	2	0	0	16	5	29	1	0	5	0	1	2	4	0	8	5	0	22	x
./ttg_perceo_clan/TV_GP7_Alexandre_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_Alexandre_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	307	1310	40;	40	2	6	3	11	6	61	3	0	8	0	2	3	4	0	32	4	1	76	x
./ttg_perceo_clan/TV_GP7_CLEMENCE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_CLEMENCE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	275	1076	5;05.30	5.41667	0	6	6	9	15	71	10	0	8	1	3	5	13	0	13	1	1	27	x
./ttg_perceo_clan/TV_GP7_ESTELLE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_ESTELLE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	388	1555	6;05.30	6.41667	7	7	2	10	9	76	3	0	17	1	1	22	2	0	40	1	2	50	x
./ttg_perceo_clan/TV_GP7_LOUNA_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_LOUNA_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	186	742	40;	40	2	6	3	6	2	60	3	0	6	0	3	9	3	0	10	1	1	32	x
./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_NAEL_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	304	1263	7;	7	8	7	1	10	5	49	1	0	4	1	1	5	10	3	19	2	1	58	x
./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_ORIANE_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	195	925	40;	40	0	2	0	1	12	63	1	0	2	4	1	17	5	0	5	1	0	50	x
./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha	 ./ttg_perceo_clan/TV_GP7_SAMUEL_JS.tei_corpo_ttg.tei_corpo.cha 	 TRANS 	 CHI 	156	760	6;09.17	6.75	0	3	0	3	8	35	2	0	6	0	3	3	3	0	11	2	0	30	x
