fichier-colaje-lg20	corpus	loc	utt	token	age	annee	nbx	sumx	nbsx	sumsx	FUT	COND	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./conllu_clan/JULIE-42-5_03_19.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	509	20	40;0.0	40	20	6.350000	9	7.555556	0	0	0	0	0	53	0	0	0	0	0	0	3	0	0	6	1	0	x
./conllu_clan/JULIE-43-5_10_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	440	20	40;0.0	40	20	6.450000	8	7.500000	0	0	0	0	0	54	0	0	0	0	0	0	3	0	0	4	1	0	x
./conllu_clan/LEONARD-01-1_08_09.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	294	20	40;0.0	40	20	5.900000	5	7.400000	0	0	0	0	0	32	0	0	0	0	0	0	5	0	0	1	1	0	x
./conllu_clan/LEONARD-02-1_10_24.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	265	20	40;0.0	40	20	5.250000	2	8.000000	0	0	0	0	0	29	0	0	0	0	0	0	2	0	0	1	0	0	x
./conllu_clan/LEONARD-03-1_11_15.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	274	20	40;0.0	40	20	5.600000	6	7.333333	0	0	0	0	0	28	0	0	0	0	0	0	1	0	0	4	0	0	x
./conllu_clan/LEONARD-04-2_00_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	287	20	40;0.0	40	20	5.500000	2	7.000000	0	0	0	0	0	36	0	0	0	0	0	0	3	0	0	1	2	0	x
./conllu_clan/LEONARD-05-2_00_26.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	297	20	40;0.0	40	20	5.600000	3	7.666667	0	0	0	0	0	20	0	0	0	0	0	0	5	0	0	1	0	0	x
./conllu_clan/LEONARD-06-2_01_27.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	297	20	40;0.0	40	20	5.850000	5	7.600000	0	0	0	0	0	24	0	0	0	0	0	0	7	0	0	2	1	0	x
./conllu_clan/LEONARD-07-2_03_00.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	355	20	40;0.0	40	20	6.300000	6	7.833333	0	0	0	0	0	48	0	0	0	0	0	0	6	0	0	1	0	0	x
./conllu_clan/LEONARD-08-2_03_26.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	289	20	40;0.0	40	20	5.700000	3	8.000000	0	0	0	0	0	28	0	0	0	0	0	0	6	0	0	1	0	0	x
./conllu_clan/LEONARD-09-2_04_25.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	411	20	40;0.0	40	20	6.700000	10	7.700000	0	0	0	0	0	47	0	0	0	0	0	0	4	0	0	5	0	0	x
./conllu_clan/LEONARD-10-2_06_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	324	20	40;0.0	40	20	5.800000	2	7.000000	0	0	0	0	0	39	0	0	0	0	0	0	4	0	0	3	1	0	x
./conllu_clan/LEONARD-11-2_07_25.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	314	20	40;0.0	40	20	5.400000	3	7.000000	0	0	0	0	0	36	0	0	0	0	0	0	4	0	0	1	0	0	x
./conllu_clan/LEONARD-12-2_11_03.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	334	20	40;0.0	40	20	5.750000	4	7.500000	0	0	0	0	0	38	0	0	0	0	0	0	4	0	0	3	1	0	x
./conllu_clan/LEONARD-13-2_11_30.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	320	20	40;0.0	40	20	5.650000	4	7.250000	0	0	0	0	0	42	0	0	0	0	0	0	6	0	0	0	0	0	x
./conllu_clan/LEONARD-14-3_02_25.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	386	20	40;0.0	40	20	6.600000	12	7.416667	0	0	0	0	0	52	0	0	0	0	0	0	5	0	0	1	0	0	x
./conllu_clan/MADELEINE-02-1_00_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	280	20	40;0.0	40	20	5.450000	4	7.000000	0	0	0	0	0	35	0	0	0	0	0	0	2	0	0	0	0	0	x
./conllu_clan/MADELEINE-03-1_01_10.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	353	20	40;0.0	40	20	5.850000	4	7.500000	0	0	0	0	0	44	0	0	0	0	0	0	4	0	0	3	0	0	x
./conllu_clan/MADELEINE-04-1_02_14.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	274	20	40;0.0	40	20	5.450000	4	7.000000	0	0	0	0	0	28	0	0	0	0	0	0	2	0	0	0	2	0	x
./conllu_clan/MADELEINE-05-1_02_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	295	20	40;0.0	40	20	5.600000	3	7.333333	0	0	0	0	0	25	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/MADELEINE-06-1_03_18.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	288	20	40;0.0	40	20	5.550000	2	8.000000	0	0	0	0	0	36	0	0	0	0	0	0	5	0	0	1	0	0	x
./conllu_clan/MADELEINE-07-1_04_18.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	250	20	40;0.0	40	20	5.850000	5	7.800000	0	0	0	0	0	24	0	0	0	0	0	0	3	0	0	1	1	0	x
./conllu_clan/MADELEINE-08-1_06_04.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	328	20	40;0.0	40	20	5.750000	6	7.333333	0	0	0	0	0	36	0	0	0	0	0	0	4	0	0	2	1	0	x
./conllu_clan/MADELEINE-09-1_07_15.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	267	20	40;0.0	40	20	5.250000	2	7.000000	0	0	0	0	0	25	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/MADELEINE-10-1_09_03.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	296	20	40;0.0	40	20	5.450000	2	8.000000	0	0	0	0	0	36	0	0	0	0	0	0	3	0	0	2	1	0	x
./conllu_clan/MADELEINE-11-1_10_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	332	20	40;0.0	40	20	5.650000	4	7.500000	0	0	0	0	0	35	0	0	0	0	0	0	2	0	0	1	0	0	x
./conllu_clan/MADELEINE-12-1_11_13.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	451	20	40;0.0	40	20	5.750000	5	7.200000	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	2	1	0	x
./conllu_clan/MADELEINE-13-2_01_02.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	301	20	40;0.0	40	20	5.900000	4	8.000000	0	0	0	0	0	45	0	0	0	0	0	0	2	0	0	1	0	0	x
./conllu_clan/MADELEINE-14-2_02_06.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	324	20	40;0.0	40	20	4.900000	0	0	0	0	0	0	0	30	0	0	0	0	0	0	2	0	0	2	0	0	x
./conllu_clan/MADELEINE-15-2_03_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	310	20	40;0.0	40	20	5.550000	2	7.500000	0	0	0	0	0	27	0	0	0	0	0	0	4	0	0	4	0	0	x
./conllu_clan/MADELEINE-16-2_04_15.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	305	20	40;0.0	40	20	5.450000	2	8.000000	0	0	0	0	0	39	0	0	0	0	0	0	2	0	0	2	0	0	x
./conllu_clan/MADELEINE-17-2_05_12.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	267	20	40;0.0	40	20	5.100000	2	7.000000	0	0	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	x
./conllu_clan/MADELEINE-18-2_06_10.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	320	20	40;0.0	40	20	5.700000	6	7.166667	0	0	0	0	0	40	0	0	0	0	0	0	2	0	0	4	0	0	x
./conllu_clan/MADELEINE-19-2_07_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	289	20	40;0.0	40	20	5.450000	3	7.666667	0	0	0	0	0	39	0	0	0	0	0	0	3	0	0	1	2	0	x
./conllu_clan/MADELEINE-20-2_08_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	270	20	40;0.0	40	20	5.450000	2	8.500000	0	0	0	0	0	23	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/MADELEINE-21-2_09_16.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	281	20	40;0.0	40	20	5.600000	5	7.000000	0	0	0	0	0	28	0	0	0	0	0	0	2	0	0	2	0	0	x
./conllu_clan/MADELEINE-22-2_10_20.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	334	20	40;0.0	40	20	5.700000	5	7.400000	0	0	0	0	0	35	0	0	0	0	0	0	4	0	0	1	0	0	x
./conllu_clan/MADELEINE-23-2_11_19.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	351	20	40;0.0	40	20	6.150000	7	7.571429	0	0	0	0	0	43	0	0	0	0	0	0	2	0	0	2	1	0	x
./conllu_clan/MADELEINE-24-3_00_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	325	20	40;0.0	40	20	6.100000	6	7.666667	0	0	0	0	0	35	0	0	0	0	0	0	2	0	0	0	0	0	x
./conllu_clan/MADELEINE-25-3_03_02.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	308	20	40;0.0	40	20	5.350000	2	7.000000	0	0	0	0	0	36	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/MADELEINE-26-3_06_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	281	20	40;0.0	40	20	5.200000	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	0	0	1	0	0	x
./conllu_clan/MADELEINE-27-3_09_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	327	20	40;0.0	40	20	5.600000	4	7.500000	0	0	0	0	0	34	0	0	0	0	0	0	3	0	0	1	1	0	x
./conllu_clan/MADELEINE-28-3_09_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	494	20	40;0.0	40	20	6.450000	8	8.250000	0	0	0	0	0	76	0	0	0	0	0	0	6	0	0	1	0	0	x
./conllu_clan/MADELEINE-29-4_01_27.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	312	20	40;0.0	40	20	5.400000	3	7.000000	0	0	0	0	0	38	0	0	0	0	0	0	7	0	0	0	0	0	x
./conllu_clan/MADELEINE-30-4_07_04.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	478	21	40;0.0	40	21	6.047619	7	7.428571	0	0	0	0	0	55	0	0	0	0	0	0	3	0	0	1	1	0	x
./conllu_clan/MADELEINE-31-4_10_03.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	364	20	40;0.0	40	20	6.350000	8	7.875000	0	0	0	0	0	59	0	0	0	0	0	0	9	0	0	2	0	0	x
./conllu_clan/MADELEINE-32-5_01_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	353	20	40;0.0	40	20	5.550000	5	7.000000	0	0	0	0	0	42	0	0	0	0	0	0	1	0	0	3	0	0	x
./conllu_clan/MADELEINE-33-5_05_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	348	20	40;0.0	40	20	5.650000	3	7.666667	0	0	0	0	0	36	0	0	0	0	0	0	4	0	0	2	1	0	x
./conllu_clan/MADELEINE-34-5_10_16.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	332	20	40;0.0	40	20	6.200000	7	7.428571	0	0	0	0	0	43	0	0	0	0	0	0	4	0	0	2	1	0	x
./conllu_clan/MADELEINE-35-6_05_14.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	295	20	40;0.0	40	20	5.850000	6	7.166667	0	0	0	0	0	36	0	0	0	0	0	0	2	0	0	2	1	0	x
./conllu_clan/MADELEINE-36-6_11_27.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	373	20	40;0.0	40	20	5.950000	6	7.500000	0	0	0	0	0	44	0	0	0	0	0	0	5	0	0	2	0	0	x
./conllu_clan/THEOPHILE-06-1_00_09.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	366	20	40;0.0	40	20	6.450000	11	7.363636	0	0	0	0	0	51	0	0	0	0	0	0	7	0	0	1	2	0	x
./conllu_clan/THEOPHILE-07-1_01_14.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	314	20	40;0.0	40	20	6.000000	5	7.800000	0	0	0	0	0	38	0	0	0	0	0	0	5	0	0	1	2	0	x
./conllu_clan/THEOPHILE-08-1_02_10.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	302	20	40;0.0	40	20	5.700000	4	7.500000	0	0	0	0	0	28	0	0	0	0	0	0	8	0	0	0	0	0	x
./conllu_clan/THEOPHILE-09-1_03_02.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	387	20	40;0.0	40	20	5.950000	5	7.200000	0	0	0	0	0	41	0	0	0	0	0	0	5	0	0	1	0	0	x
./conllu_clan/THEOPHILE-10-1_04_01.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	217	20	40;0.0	40	20	5.100000	2	7.000000	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	x
./conllu_clan/THEOPHILE-11-1_05_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	301	20	40;0.0	40	20	6.050000	8	7.000000	0	0	0	0	0	31	0	0	0	0	0	0	3	0	0	2	0	0	x
./conllu_clan/THEOPHILE-12-1_06_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	319	20	40;0.0	40	20	5.950000	5	7.200000	0	0	0	0	0	37	0	0	0	0	0	0	4	0	0	4	3	0	x
./conllu_clan/THEOPHILE-13-1_07_01.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	383	20	40;0.0	40	20	5.800000	6	7.166667	0	0	0	0	0	44	0	0	0	0	0	0	1	0	0	2	0	0	x
./conllu_clan/THEOPHILE-14-1_08_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	339	20	40;0.0	40	20	5.800000	3	7.333333	0	0	0	0	0	34	0	0	0	0	0	0	4	0	0	3	0	0	x
./conllu_clan/THEOPHILE-15-1_09_06.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	253	20	40;0.0	40	20	5.500000	3	7.666667	0	0	0	0	0	22	0	0	0	0	0	0	3	0	0	0	0	0	x
./conllu_clan/THEOPHILE-16-1_10_00.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	272	20	40;0.0	40	20	5.850000	4	7.500000	0	0	0	0	0	34	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/THEOPHILE-17-1_11_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	273	20	40;0.0	40	20	5.600000	4	7.250000	0	0	0	0	0	35	0	0	0	0	0	0	4	0	0	1	1	0	x
./conllu_clan/THEOPHILE-18-1_11_25.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	333	20	40;0.0	40	20	5.650000	4	7.750000	0	0	0	0	0	26	0	0	0	0	0	0	4	0	0	2	1	0	x
./conllu_clan/THEOPHILE-19-2_00_20.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	321	20	40;0.0	40	20	5.800000	3	7.000000	0	0	0	0	0	35	0	0	0	0	0	0	1	0	0	0	0	0	x
./conllu_clan/THEOPHILE-20-2_02_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	381	20	40;0.0	40	20	6.300000	8	7.250000	0	0	0	0	0	46	0	0	0	0	0	0	3	0	0	1	0	0	x
./conllu_clan/THEOPHILE-21-2_03_01.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	469	20	40;0.0	40	20	6.600000	9	8.000000	0	0	0	0	0	69	0	0	0	0	0	0	5	0	0	0	0	0	x
./conllu_clan/THEOPHILE-22-2_04_05.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	295	20	40;0.0	40	20	5.150000	0	0	0	0	0	0	0	32	0	0	0	0	0	0	1	0	0	0	0	0	x
./conllu_clan/THEOPHILE-23-2_04_29.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	383	20	40;0.0	40	20	6.350000	11	7.272727	0	0	0	0	0	45	0	0	0	0	0	0	9	0	0	3	0	0	x
./conllu_clan/THEOPHILE-24-2_06_03.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	368	20	40;0.0	40	20	5.750000	4	7.250000	0	0	0	0	0	52	0	0	0	0	0	0	2	0	0	0	0	0	x
./conllu_clan/THEOPHILE-25-2_07_04.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	396	20	40;0.0	40	20	6.300000	11	7.090909	0	0	0	0	0	47	0	0	0	0	0	0	5	0	0	1	1	0	x
./conllu_clan/THEOPHILE-26-2_07_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	375	20	40;0.0	40	20	5.800000	5	7.800000	0	0	0	0	0	50	0	0	0	0	0	0	2	0	0	0	2	0	x
./conllu_clan/THEOPHILE-27-2_09_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	364	20	40;0.0	40	20	5.800000	4	7.250000	0	0	0	0	0	50	0	0	0	0	0	0	2	0	0	0	0	0	x
./conllu_clan/THEOPHILE-28-2_10_01.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	334	20	40;0.0	40	20	6.150000	8	7.875000	0	0	0	0	0	39	0	0	0	0	0	0	3	0	0	2	0	0	x
./conllu_clan/THEOPHILE-29-2_10_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	331	20	40;0.0	40	20	6.000000	6	7.833333	0	0	0	0	0	48	0	0	0	0	0	0	2	0	0	0	0	0	x
./conllu_clan/THEOPHILE-30-2_11_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	383	20	40;0.0	40	20	6.000000	8	7.500000	0	0	0	0	0	43	0	0	0	0	0	0	4	0	0	1	0	0	x
./conllu_clan/THEOPHILE-31-3_02_00.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	377	20	40;0.0	40	20	6.200000	8	7.625000	0	0	0	0	0	49	0	0	0	0	0	0	5	0	0	3	1	0	x
./conllu_clan/THEOPHILE-32-3_03_02.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	368	20	40;0.0	40	20	5.400000	3	7.666667	0	0	0	0	0	46	0	0	0	0	0	0	3	0	0	2	2	0	x
./conllu_clan/THEOPHILE-33-3_04_10.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	447	20	40;0.0	40	20	6.450000	8	8.250000	0	0	0	0	0	67	0	0	0	0	0	0	5	0	0	3	2	0	x
./conllu_clan/THEOPHILE-34-3_05_11.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	417	20	40;0.0	40	20	6.150000	8	7.500000	0	0	0	0	0	57	0	0	0	0	0	0	5	0	0	0	2	0	x
./conllu_clan/THEOPHILE-35-3_06_10.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	679	20	40;0.0	40	20	6.700000	9	7.777778	0	0	0	0	0	91	0	0	0	0	0	0	3	0	0	7	3	0	x
./conllu_clan/THEOPHILE-36-3_07_08.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	476	20	40;0.0	40	20	6.900000	12	8.000000	0	0	0	0	0	56	0	0	0	0	0	0	5	0	0	1	1	0	x
./conllu_clan/THEOPHILE-37-3_08_15.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	385	20	40;0.0	40	20	5.950000	7	7.428571	0	0	0	0	0	47	0	0	0	0	0	0	4	0	0	1	1	0	x
./conllu_clan/THEOPHILE-38-3_10_00.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	411	20	40;0.0	40	20	5.850000	4	7.000000	0	0	0	0	0	59	0	0	0	0	0	0	1	0	0	3	0	0	x
./conllu_clan/THEOPHILE-39-3_11_15.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	415	20	40;0.0	40	20	6.350000	6	7.833333	0	0	0	0	0	58	0	0	0	0	0	0	6	0	0	5	1	0	x
./conllu_clan/THEOPHILE-40-4_01_24.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	348	20	40;0.0	40	20	6.000000	7	7.428571	0	0	0	0	0	41	0	0	0	0	0	0	1	0	0	2	2	0	x
./conllu_clan/THEOPHILE-42-4_03_29.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	501	20	40;0.0	40	20	6.850000	11	8.090909	0	0	0	0	0	67	0	0	0	0	0	0	3	0	0	2	0	0	x
./conllu_clan/THEOPHILE-43-4_06_20.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	403	20	40;0.0	40	20	5.950000	6	7.333333	0	0	0	0	0	62	0	0	0	0	0	0	5	0	0	0	1	0	x
./conllu_clan/THEOPHILE-44-4_09_07.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	527	20	40;0.0	40	20	6.400000	9	7.444444	0	0	0	0	0	67	0	0	0	0	0	0	3	0	0	2	1	0	x
./conllu_clan/THEOPHILE-45-4_11_11.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	500	20	40;0.0	40	20	6.500000	9	7.333333	0	0	0	0	0	58	0	0	0	0	0	0	6	0	0	1	0	0	x
./conllu_clan/THEOPHILE-46-5_04_13.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	518	20	40;0.0	40	20	6.750000	12	7.500000	0	0	0	0	0	77	0	0	0	0	0	0	6	0	0	6	2	0	x
./conllu_clan/THEOPHILE-47-5_09_26.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	439	20	40;0.0	40	20	6.650000	10	7.700000	0	0	0	0	0	58	0	0	0	0	0	0	6	0	0	0	2	0	x
./conllu_clan/THEOPHILE-48-6_03_28.20pl-ADU.tei_corpo-gsd.conllu.cex 	 LONG 	 ADU 	370	20	40;0.0	40	20	5.900000	7	7.142857	0	0	0	0	0	37	0	0	0	0	0	0	8	0	0	3	2	0	x
