"","note","sentence","pluriels_phrase_nombre_pluriels_sentence","parties_du_discours_phrase_proportion_SCONJ_sentence","connecteurs_organisateurs_phrase_nombre_explicatifs_et_justificatifs_sentence","connecteurs_organisateurs_phrase_proportion_explicatifs_et_justificatifs_sentence","parties_du_discours_phrase_proportion_INTJ_sentence","connecteurs_organisateurs_phrase_nombre_connecteurs_temporels_sentence","connecteurs_organisateurs_phrase_proportion_connecteurs_temporels_sentence","graphie_phrase_variance_longueur_mots_sentence","pronoms_phrase_nombre_pronoms_indefinis_sentence","dependances_syntaxiques_phrase_nombre_moyen_dependances_sentence","adverbiaux_temporels_phrase_nombre_adverbiaux_temporels_sentence","adverbiaux_temporels_phrase_proportion_adverbiaux_temporels_sentence","dependances_syntaxiques_phrase_point_distance_moyenne_sentence","pluriels_phrase_proportion_pluriels_sentence","pronoms_phrase_proportion_pronoms_personnels_pluriels_sentence","structures_syntaxiques_phrase_nombre_subordonnees_completives_sentence","structures_syntaxiques_phrase_proportion_subordonnees_completives_sentence","flexions_verbales_phrase_proportion_flexions_pluriel_sentence","pronoms_phrase_repartition_pronoms_personnels_pluriels_sentence","parties_du_discours_phrase_proportion_ADV_sentence","parties_du_discours_phrase_proportion_CCONJ_sentence","flexions_verbales_phrase_diversite_systemes_temps_sentence","pronoms_phrase_repartition_pronoms_personnels_1e_personne_sentence","connecteurs_organisateurs_phrase_nombre_additifs_et_integration_lineaire_sentence","connecteurs_organisateurs_phrase_proportion_additifs_et_integration_lineaire_sentence","pronoms_phrase_proportion_pronoms_personnels_1e_personne_sentence","emotions_phrase_score_de_subjectitvite_sentence","emotions_phrase_score_de_polarite_sentence","connecteurs_organisateurs_phrase_nombre_argumentatifs_et_concessifs_sentence","connecteurs_organisateurs_phrase_proportion_argumentatifs_et_concessifs_sentence"
"83","5","je sais parler!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.3333333333",NA,NA,NA,NA
"84","8","ouais moi aussi j'ai mangé de la soupe!",NA,NA,NA,NA,"0.1111111111",NA,NA,NA,NA,"0.822857142875951",NA,NA,"0.345644375860443",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1","0.0714285714285714","0.0714285714285714","0.2222222222",NA,NA,NA,NA
"85","1","d'accord mamie!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","5","ah oui c'est vrai!",NA,NA,NA,NA,"0.4",NA,NA,NA,NA,"0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.03625","0.03625",NA,NA
"87","12","bah si je vais y aller!",NA,"0.291666666739583","0.25","0.25","0.1666666667",NA,NA,NA,NA,NA,NA,NA,"0.39972478839828",NA,NA,"0.222222222222222","0.222222222222222",NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.1666666667","0.125","0.125",NA,NA
"88","4","toi tu restes là pour surveiller les bébés?","0.0810810810810811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.375",NA,NA,NA,"1",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"89","3","allez yyy .","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","3","euh oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"91","5","à tout à l'heure!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,"0.275","0.275",NA,NA
"92","6","allez viens manger!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,"0.222222222222222","0.222222222222222","0.5",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"93","0","d'accord papa!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","7","c'est bon on est revenus!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,"0.333333333333",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.875","0.875",NA,NA
"95","3","oui c'était trop bien!",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"96","3","euh oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"97","5","oui c'est.",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.370333259850475",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.01","0.01",NA,NA
"98","7","c'est le son l et le son oi.",NA,NA,NA,NA,NA,NA,NA,"0.134557338427128","0.111111111111111","0.822857142875951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1111111111","0.333333333333333",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"99","0","la phrase du son l!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","4","euh bah je l'ai pas appris!",NA,NA,NA,NA,"0.2857142857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","0.5",NA,NA,"0.1428571429",NA,NA,NA,NA
"101","6","il faut que je la révise!",NA,"0.291666666739583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","0.3333333333",NA,NA,"0.1666666667",NA,NA,NA,NA
"102","3","euh oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"103","10","et toi tu disais fais doucement parce que il y a les.","0.027027027027027","0.145833333282292","0.25","0.25",NA,NA,NA,"0.175569439470307",NA,"0.870329670397036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0833333333","0.666666666666667",NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"104","5","ah bah y en a juste un là!",NA,NA,NA,NA,"0.125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,"0.275","0.275",NA,NA
"105","6","y avait plus xxx y a qu'un seul lit!",NA,NA,NA,NA,NA,NA,NA,"0.146732451575914",NA,"0.925714285735445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.666666666666667",NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"106","2","dans le grand?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","0.3",NA,NA
"107","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"108","2","ah on a mangé de la soupe!",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"109","4","c'est celle que tu as fait ou c'est celle de papa?",NA,NA,NA,NA,NA,NA,NA,"0.195956799647444",NA,"0.881632653037295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0769230769","0.666666666666667",NA,NA,NA,NA,NA,NA,NA,NA
"110","6","une compote et un petit gâteau!",NA,NA,NA,NA,NA,NA,NA,NA,"0.166666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667",NA,NA,"0.0714285714285714","0.0714285714285714",NA,"0.125","0.125",NA,NA
"111","3","une gaufre euh tu sais xxx!",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,"0.111111111111111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"112","6","ah non j'aime pas les devoirs!","0.0540540540540541",NA,NA,NA,"0.2857142857",NA,NA,NA,NA,NA,NA,NA,NA,"0.2857142857",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1428571429",NA,NA,NA,NA
"113","1","on la met où la couette?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"114","7","parce que y a une couette en trop!",NA,"0.218750000010938","0.25","0.25",NA,NA,NA,NA,"0.166666666666667","0.900000000020571",NA,NA,"0.339472154862935",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"115","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"116","7","allez tiens le cahier!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.395022143840506","0.25",NA,"0.111111111111111","0.111111111111111","0.5",NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"117","2","alors a u z o o hum.",NA,NA,NA,NA,NA,"0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","1","au zoo il y a.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"119","0","i l .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","1","heu le u là avec la boucle .",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","6","a il y a une u n e une be b e l l e une belle.",NA,NA,NA,NA,NA,NA,NA,"0.267939912646274","0.333333333333333","0.914285714318041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.8","0.8",NA,NA
"122","3","t i le a avec la petite boucle!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"123","8","r euh après je sais plus.",NA,NA,NA,NA,"0.1666666667","0.2","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1666666667","0.15","0.15",NA,NA
"124","2","tigresse blanche.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.05","0.05",NA,NA
"125","3","blanche euh b non!",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01875","0.01875",NA,NA
"126","3","b l bon a n c h e.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.900000000020571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","0.7",NA,NA
"127","2","ah non pas la douche!",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2","bah où elle est?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"129","2","y a pas de douche!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"130","2","yyy voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","0","miaou miaou.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","11","attends ils vont faire leur douche ils sont tout sales!","0.162162162162162",NA,NA,NA,NA,NA,NA,NA,"0.166666666666667","0.841558441596378",NA,NA,"0.448888799823246","0.6","0.4","0.111111111111111","0.111111111111111","1","1",NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"133","0","miaou miaou .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","7","non on fait une petite une petite balade une petite balade!",NA,NA,NA,NA,NA,NA,NA,"0.147575824024041","0.444444444444444","0.857142857128163",NA,NA,"0.329185119883548",NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.07875","0.07875",NA,NA
"135","1","ouh ouh yououh@o!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","3","aïe je suis tombée!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.25",NA,NA,NA,NA
"137","1","ah ouais!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2","oh il est quelle heure?",NA,NA,NA,NA,"0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"139","4","oh pourquoi pas vingt heure trente?","0.0540540540540541",NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","3","et le week end?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"141","8","je vais faire des bains de bouche!","0.0540540540540541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.339472154862935","0.2857142857",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1428571429",NA,NA,NA,NA
"142","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"143","1","il est quelle heure?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"144","1","pourquoi pas dehors?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","4","bah je mets un gros manteau!",NA,NA,NA,NA,"0.1666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333","1",NA,NA,"0.1666666667",NA,NA,NA,NA
"146","2","ah elle est tombée!",NA,NA,NA,NA,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"147","4","ah non y a les jumeaux!","0.0540540540540541",NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"148","15","si parce que là c'est euh pour eux c'est la nuit!","0.027027027027027","0.269230769163462","0.5","0.5",NA,NA,NA,"0.196514812722658",NA,"0.881632653037295","0.25","0.25","0.335063425593109",NA,"0.1538461538",NA,NA,NA,"1","0.2307692308",NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"149","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"150","2","ah il a bien mangé le biberon!",NA,NA,NA,NA,"0.1428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"151","2","oh déjà?",NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"153","13","yyy j'ai bu de l'eau ah oui me laver les mains !","0.0540540540540541",NA,NA,NA,"0.1538461538",NA,NA,"0.197587357336516",NA,"0.881632653037295",NA,NA,"0.352698342721792","0.1538461538",NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.1538461538","0.0125","0.0125",NA,NA
"154","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"155","7","attends je suis pas installée!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.2",NA,NA,NA,"0.333333333333",NA,"0.2",NA,"0.333333333333333","1",NA,NA,"0.2",NA,NA,NA,NA
"156","1","c'est fini!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"157","3","à demain!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","11","je viens vous dire bonne nuit!","0.027027027027027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1666666667","0.3333333334","0.111111111111111","0.111111111111111",NA,"0.5",NA,NA,"0.333333333333333","0.5",NA,NA,"0.1666666667","0.875","0.875",NA,NA
"159","12","voilà euh les jumeaux ils sont déja couchés?","0.135135135135135",NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0.411481399817402","0.625","0.25","0.111111111111111","0.111111111111111","1","1","0.25",NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"160","7","si il est là!",NA,"0.437500000021875","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.25",NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"161","6","si il dort!",NA,"0.583333333304167","0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.125","0.125",NA,NA
"162","1","bah d'accord!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","3","ah oui!",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0125","0.0125",NA,NA
"164","1","ah le sac!",NA,NA,NA,NA,"0.3333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","3","on le met sur la table voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"166","2","bonne nuit!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.875","0.875",NA,NA
"167","7","he j'ai fait tout tomber ma couette!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.666666666666667","1",NA,NA,"0.125","0.275","0.275",NA,NA
"168","5","et voilà!",NA,NA,"0.25","0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.5",NA,NA,"0.0714285714285714","0.0714285714285714",NA,NA,NA,NA,NA
"169","1","on fait notre lit!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
"170","4","ah bah c'est normal!",NA,NA,NA,NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,"0.2125","0.2125",NA,NA
"171","3","c'est c'est pour filmer!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111111111111111","0.111111111111111",NA,NA,NA,NA,"0.333333333333333",NA,NA,NA,NA,NA,NA,NA,NA
